"","issue_d","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","installment","delinq_2yrs","application_type","loan_status"
"742",2015-04-01,14700,5,18.25,"E","E1",3,"MORTGAGE",32000,0.14073375,0,"INDIVIDUAL",0
"743",2015-04-01,8000,3,12.69,"C","C2",4,"MORTGAGE",58500,0.0550482051282051,0,"INDIVIDUAL",0
"744",2015-04-01,12925,5,11.53,"B","B5",6,"OWN",62000,0.0550548387096774,0,"INDIVIDUAL",0
"745",2015-04-01,1200,3,16.55,"D","D2",3,"RENT",50000,0.0102048,1,"INDIVIDUAL",0
"746",2015-04-01,14000,5,12.29,"C","C1",4,"OWN",45000,0.0835946666666667,2,"INDIVIDUAL",0
"747",2015-04-01,5000,3,12.69,"C","C2",0,"RENT",35000,0.0575074285714286,0,"INDIVIDUAL",0
"748",2015-04-01,2400,3,17.57,"D","D4",0,"RENT",30720,0.03369140625,0,"INDIVIDUAL",0
"749",2015-04-01,7000,3,13.99,"C","C4",7,"RENT",26000,0.110404615384615,0,"INDIVIDUAL",0
"750",2015-04-01,10950,3,18.25,"E","E1",7,"MORTGAGE",75000,0.06356,0,"INDIVIDUAL",0
"751",2015-04-01,30000,5,14.65,"C","C5",10,"MORTGAGE",225000,0.0377706666666667,0,"INDIVIDUAL",0
"752",2015-04-01,2500,3,13.99,"C","C4",4,"RENT",27000,0.0379733333333333,0,"INDIVIDUAL",0
"753",2015-04-01,20000,5,13.99,"C","C4",10,"MORTGAGE",60000,0.093054,5,"INDIVIDUAL",0
"754",2015-04-01,12000,5,10.99,"B","B4",10,"MORTGAGE",75000,0.041736,0,"INDIVIDUAL",0
"755",2015-04-01,12000,5,23.99,"F","F2",8,"MORTGAGE",60000,0.06903,0,"INDIVIDUAL",0
"756",2015-04-01,14000,3,13.99,"C","C4",3,"RENT",56600,0.101431802120141,3,"INDIVIDUAL",0
"757",2015-04-01,6000,3,18.25,"E","E1",10,"OWN",56000,0.0466435714285714,0,"INDIVIDUAL",0
"758",2015-04-01,10000,3,12.29,"C","C1",0,"RENT",35000,0.114353142857143,0,"INDIVIDUAL",0
"759",2015-04-01,8400,3,6.68,"A","A3",1,"RENT",47000,0.0659106382978723,0,"INDIVIDUAL",0
"760",2015-04-01,35000,5,24.5,"F","F3",10,"MORTGAGE",90000,0.135609333333333,4,"INDIVIDUAL",0
"761",2015-04-01,35000,5,23.99,"F","F2",1,"RENT",2e+05,0.0604008,1,"INDIVIDUAL",0
"762",2015-04-01,6200,3,24.5,"F","F3",4,"RENT",40000,0.073464,0,"INDIVIDUAL",0
"763",2015-04-01,8000,3,13.33,"C","C3",10,"MORTGAGE",85000,0.0382348235294118,0,"INDIVIDUAL",0
"764",2015-04-01,8975,3,13.99,"C","C4",3,"OWN",66000,0.0557654545454545,0,"INDIVIDUAL",0
"765",2015-04-01,16000,3,15.61,"D","D1",10,"OWN",48000,0.13986,0,"INDIVIDUAL",0
"766",2015-04-01,27550,5,16.55,"D","D2",10,"RENT",62684,0.129803458617829,7,"INDIVIDUAL",0
"767",2015-04-01,17500,5,19.52,"E","E3",6,"OWN",50000,0.1101576,2,"INDIVIDUAL",0
"768",2015-04-01,11000,5,14.65,"C","C5",1,"MORTGAGE",60000,0.051936,1,"INDIVIDUAL",0
"769",2015-04-01,4000,3,12.29,"C","C1",10,"RENT",73400,0.0218125340599455,0,"INDIVIDUAL",0
"770",2015-04-01,11200,3,10.99,"B","B4",10,"RENT",61000,0.0721239344262295,0,"INDIVIDUAL",0
"771",2015-04-01,12000,3,12.29,"C","C1",10,"RENT",68000,0.0706305882352941,0,"INDIVIDUAL",0
"772",2015-04-01,2900,3,14.65,"C","C5",4,"RENT",62000,0.0193625806451613,0,"INDIVIDUAL",0
"773",2015-04-01,6000,3,12.29,"C","C1",10,"MORTGAGE",61500,0.0390478048780488,0,"INDIVIDUAL",0
"774",2015-04-01,35000,5,23.99,"F","F2",10,"MORTGAGE",120000,0.100668,0,"INDIVIDUAL",0
"775",2015-04-01,6000,3,15.61,"D","D1",2,"RENT",60000,0.041958,0,"INDIVIDUAL",0
"776",2015-04-01,3500,3,11.53,"B","B5",6,"RENT",40000,0.034641,0,"INDIVIDUAL",0
"777",2015-04-01,17325,3,12.29,"C","C1",10,"OWN",50000,0.138684,0,"INDIVIDUAL",0
"778",2015-04-01,16000,5,16.99,"D","D3",9,"MORTGAGE",91000,0.0524254945054945,0,"INDIVIDUAL",0
"779",2015-04-01,12000,5,10.99,"B","B4",0,"MORTGAGE",128000,0.0244546875,0,"INDIVIDUAL",0
"780",2015-04-01,16000,5,16.55,"D","D2",2,"MORTGAGE",110000,0.0429589090909091,0,"INDIVIDUAL",0
"781",2015-04-01,10000,3,9.99,"B","B3",10,"OWN",40000,0.096789,0,"INDIVIDUAL",0
"782",2015-04-01,21000,3,13.99,"C","C4",2,"RENT",88000,0.0978586363636364,1,"INDIVIDUAL",0
"783",2015-04-01,10000,5,17.57,"D","D4",1,"OWN",29000,0.104114482758621,0,"INDIVIDUAL",0
"784",2015-04-01,26575,5,25.57,"F","F5",10,"RENT",70000,0.135243428571429,0,"INDIVIDUAL",0
"785",2015-04-01,16000,3,13.99,"C","C4",3,"RENT",140000,0.046866,1,"INDIVIDUAL",0
"786",2015-04-01,13300,5,23.99,"F","F2",5,"RENT",47600,0.0964386554621849,0,"INDIVIDUAL",0
"787",2015-04-01,21000,5,20.49,"E","E4",10,"RENT",110000,0.0613221818181818,0,"INDIVIDUAL",0
"788",2015-04-01,1800,3,19.52,"E","E3",1,"RENT",40000,0.019938,0,"INDIVIDUAL",0
"789",2015-04-01,13600,5,25.83,"G","G2",8,"MORTGAGE",34000,0.143234117647059,0,"INDIVIDUAL",0
"790",2015-04-01,16000,5,13.33,"C","C3",4,"OWN",80000,0.055014,0,"INDIVIDUAL",0
"791",2015-04-01,7850,3,16.55,"D","D2",5,"RENT",29000,0.115084137931034,0,"INDIVIDUAL",0
"792",2015-04-01,24000,3,17.86,"D","D5",10,"MORTGAGE",84000,0.123711428571429,0,"INDIVIDUAL",0
"793",2015-04-01,12875,5,18.84,"E","E2",10,"OWN",43000,0.0928911627906977,1,"INDIVIDUAL",0
"794",2015-04-01,15900,3,18.84,"E","E2",10,"RENT",47000,0.14848085106383,0,"INDIVIDUAL",0
"795",2015-04-01,6000,3,8.18,"B","B1",0,"RENT",40000,0.056556,0,"INDIVIDUAL",0
"796",2015-04-01,5000,3,11.53,"B","B5",7,"RENT",68000,0.0291105882352941,0,"INDIVIDUAL",0
"797",2015-04-01,15225,3,25.57,"F","F5",10,"MORTGAGE",45000,0.162653333333333,1,"INDIVIDUAL",0
"798",2015-04-01,12000,3,10.99,"B","B4",7,"RENT",65000,0.0725187692307692,0,"INDIVIDUAL",0
"799",2015-04-01,20800,5,17.57,"D","D4",9,"MORTGAGE",67000,0.0937307462686567,0,"INDIVIDUAL",0
"800",2015-04-01,5000,3,16.99,"D","D3",3,"RENT",21000,0.101851428571429,0,"INDIVIDUAL",0
"801",2015-04-01,20000,3,13.99,"C","C4",1,"RENT",48000,0.170865,0,"INDIVIDUAL",0
"802",2015-04-01,21750,3,18.25,"E","E1",10,"MORTGAGE",57900,0.163533678756477,0,"INDIVIDUAL",0
"803",2015-04-01,15000,3,12.69,"C","C2",4,"RENT",55000,0.109784727272727,0,"INDIVIDUAL",0
"804",2015-04-01,23800,5,21.67,"E","E5",10,"MORTGAGE",57969,0.135150856492263,0,"INDIVIDUAL",0
"805",2015-04-01,14225,3,15.61,"D","D1",7,"RENT",60000,0.099476,4,"INDIVIDUAL",0
"806",2015-04-01,10000,3,13.99,"C","C4",1,"RENT",30000,0.136692,1,"INDIVIDUAL",0
"807",2015-04-01,17225,5,25.8,"G","G1",7,"RENT",51000,0.120868235294118,0,"INDIVIDUAL",0
"808",2015-04-01,15000,5,13.99,"C","C4",1,"MORTGAGE",60000,0.06979,0,"INDIVIDUAL",0
"809",2015-04-01,1550,3,16.99,"D","D3",2,"RENT",56000,0.0118414285714286,0,"INDIVIDUAL",0
"810",2015-04-01,16000,5,14.65,"C","C5",10,"MORTGAGE",52000,0.0871638461538461,0,"INDIVIDUAL",0
"811",2015-04-01,25000,5,17.57,"D","D4",10,"MORTGAGE",60000,0.125802,1,"INDIVIDUAL",0
"812",2015-04-01,6000,3,21.67,"E","E5",7,"RENT",30000,0.091248,0,"INDIVIDUAL",0
"813",2015-04-01,4000,3,16.55,"D","D2",0,"OWN",150000,0.0113376,0,"INDIVIDUAL",0
"814",2015-04-01,7200,3,13.99,"C","C4",10,"MORTGAGE",53000,0.0557094339622642,0,"INDIVIDUAL",0
"815",2015-04-01,12000,3,12.69,"C","C2",10,"RENT",72000,0.06709,0,"INDIVIDUAL",0
"816",2015-04-01,13600,3,16.55,"D","D2",2,"RENT",40000,0.144552,0,"INDIVIDUAL",0
"817",2015-04-01,10000,3,9.99,"B","B3",0,"RENT",65000,0.0595624615384615,1,"INDIVIDUAL",0
"818",2015-04-01,25000,3,13.33,"C","C3",10,"MORTGAGE",96000,0.10579125,5,"INDIVIDUAL",0
"819",2015-04-01,24600,5,21.67,"E","E5",10,"MORTGAGE",81000,0.0999733333333333,0,"INDIVIDUAL",0
"820",2015-04-01,3000,3,17.57,"D","D4",10,"MORTGAGE",30000,0.043128,0,"INDIVIDUAL",0
"821",2015-04-01,10975,5,23.99,"F","F2",6,"RENT",22000,0.172183636363636,0,"INDIVIDUAL",0
"822",2015-04-01,12825,5,25.57,"F","F5",1,"RENT",38000,0.120230526315789,0,"INDIVIDUAL",0
"823",2015-04-01,12000,3,12.69,"C","C2",8,"RENT",48000,0.100635,0,"INDIVIDUAL",0
"824",2015-04-01,19950,5,16.55,"D","D2",1,"MORTGAGE",49900,0.118076152304609,2,"INDIVIDUAL",0
"825",2015-04-01,10000,3,8.18,"B","B1",2,"MORTGAGE",50000,0.075408,0,"INDIVIDUAL",0
"826",2015-04-01,20000,5,16.99,"D","D3",10,"RENT",65000,0.0917446153846154,0,"INDIVIDUAL",0
"827",2015-04-01,7000,3,15.61,"D","D1",10,"MORTGAGE",60000,0.048952,0,"INDIVIDUAL",0
"828",2015-04-01,18000,3,12.29,"C","C1",1,"RENT",110000,0.0654938181818182,0,"INDIVIDUAL",0
"829",2015-04-01,3800,3,19.52,"E","E3",10,"RENT",65000,0.0259015384615385,0,"INDIVIDUAL",0
"830",2015-04-01,27200,5,25.83,"G","G2",8,"MORTGAGE",60000,0.16233,0,"INDIVIDUAL",0
"831",2015-04-01,17700,5,15.61,"D","D1",5,"RENT",62000,0.0826025806451613,0,"INDIVIDUAL",0
"832",2015-04-01,5000,3,6.92,"A","A4",7,"MORTGAGE",145000,0.0127622068965517,0,"INDIVIDUAL",0
"833",2015-04-01,26150,5,24.99,"F","F4",8,"RENT",57000,0.161555789473684,1,"INDIVIDUAL",0
"834",2015-04-01,4000,3,9.99,"B","B3",10,"RENT",44180,0.0350520597555455,0,"INDIVIDUAL",0
"835",2015-04-01,5000,3,11.53,"B","B5",10,"RENT",110000,0.0179956363636364,4,"INDIVIDUAL",0
"836",2015-04-01,8500,3,6.92,"A","A4",10,"RENT",78000,0.0403307692307692,0,"INDIVIDUAL",0
"837",2015-04-01,12000,3,14.65,"C","C5",10,"RENT",64000,0.07761375,0,"INDIVIDUAL",0
"838",2015-04-01,18000,5,14.65,"C","C5",10,"OWN",70000,0.0728434285714286,0,"INDIVIDUAL",0
"839",2015-04-01,11200,5,16.55,"D","D2",2,"MORTGAGE",50000,0.066156,0,"INDIVIDUAL",0
"840",2015-04-01,20000,5,17.86,"D","D5",7,"RENT",66000,0.0920636363636364,0,"INDIVIDUAL",0
"841",2015-04-01,12450,5,25.99,"G","G4",2,"RENT",25000,0.1788912,0,"INDIVIDUAL",0
"842",2015-04-01,12000,3,16.55,"D","D2",7,"RENT",47000,0.108551489361702,0,"INDIVIDUAL",0
"843",2015-04-01,15000,3,18.84,"E","E2",2,"RENT",45000,0.146301333333333,0,"INDIVIDUAL",0
"844",2015-04-01,10750,3,16.99,"D","D3",10,"RENT",30000,0.153288,0,"INDIVIDUAL",0
"845",2015-04-01,14725,5,18.84,"E","E2",10,"RENT",38500,0.118653506493506,0,"INDIVIDUAL",0
"846",2015-04-01,20000,3,6.68,"A","A3",5,"MORTGAGE",77000,0.0957849350649351,0,"INDIVIDUAL",0
"847",2015-04-01,12000,5,18.25,"E","E1",0,"RENT",95500,0.038495497382199,0,"INDIVIDUAL",0
"848",2015-04-01,13000,5,11.53,"B","B5",2,"MORTGAGE",57000,0.0602315789473684,0,"INDIVIDUAL",0
"849",2015-04-01,10000,3,13.33,"C","C3",10,"MORTGAGE",75000,0.0541664,1,"INDIVIDUAL",0
"850",2015-04-01,1000,3,17.86,"D","D5",10,"MORTGAGE",47000,0.00921446808510638,0,"INDIVIDUAL",0
"851",2015-04-01,16000,5,14.65,"C","C5",0,"OWN",60000,0.075542,0,"INDIVIDUAL",0
"852",2015-04-01,11200,5,16.55,"D","D2",3,"RENT",44000,0.0751772727272727,0,"INDIVIDUAL",0
"853",2015-04-01,22000,3,7.89,"A","A5",10,"RENT",104000,0.0794180769230769,0,"INDIVIDUAL",0
"854",2015-04-01,10000,3,13.99,"C","C4",1,"RENT",35000,0.117164571428571,0,"INDIVIDUAL",0
"855",2015-04-01,15275,3,24.5,"F","F3",3,"MORTGAGE",89000,0.0813438202247191,0,"INDIVIDUAL",0
"856",2015-04-01,7400,3,17.86,"D","D5",10,"RENT",85000,0.0376955294117647,5,"INDIVIDUAL",0
"857",2015-04-01,10000,5,25.89,"G","G3",10,"MORTGAGE",40000,0.089628,3,"INDIVIDUAL",0
"858",2015-04-01,24350,5,20.49,"E","E4",10,"OWN",53000,0.147575094339623,0,"INDIVIDUAL",0
"859",2015-04-01,8700,3,12.69,"C","C2",9,"MORTGAGE",55000,0.0636763636363636,1,"INDIVIDUAL",0
"860",2015-04-01,7200,3,16.99,"D","D3",5,"RENT",52000,0.0592315384615385,0,"INDIVIDUAL",0
"861",2015-04-01,6000,3,8.18,"B","B1",10,"MORTGAGE",85000,0.0266145882352941,0,"INDIVIDUAL",0
"862",2015-04-01,6000,3,15.61,"D","D1",7,"MORTGAGE",77000,0.0326945454545455,0,"INDIVIDUAL",0
"863",2015-04-01,28000,3,6.92,"A","A4",0,"RENT",120000,0.086354,4,"INDIVIDUAL",0
"864",2015-04-01,20050,5,19.52,"E","E3",2,"MORTGAGE",42000,0.150248571428571,0,"INDIVIDUAL",0
"865",2015-04-01,24625,5,24.5,"F","F3",2,"RENT",65000,0.132107076923077,0,"INDIVIDUAL",0
"866",2015-04-01,35000,5,17.57,"D","D4",10,"MORTGAGE",250000,0.04226928,1,"INDIVIDUAL",0
"867",2015-04-01,12000,3,12.69,"C","C2",1,"MORTGAGE",60000,0.080508,0,"INDIVIDUAL",0
"868",2015-04-01,10000,5,18.25,"E","E1",0,"MORTGAGE",33275,0.092069120961683,0,"INDIVIDUAL",0
"869",2015-04-01,35000,5,23.99,"F","F2",2,"OWN",109200,0.110624175824176,0,"INDIVIDUAL",0
"870",2015-04-01,2700,3,17.86,"D","D5",0,"MORTGAGE",24000,0.048715,0,"INDIVIDUAL",0
"871",2015-04-01,24125,5,20.49,"E","E4",0,"RENT",74490,0.10403060813532,0,"INDIVIDUAL",0
"872",2015-04-01,8000,3,16.99,"D","D3",5,"RENT",38500,0.0888903896103896,0,"INDIVIDUAL",0
"873",2015-04-01,12500,3,8.18,"B","B1",10,"MORTGAGE",58000,0.0812586206896552,0,"INDIVIDUAL",0
"874",2015-04-01,15000,3,8.18,"B","B1",0,"OWN",35000,0.161588571428571,0,"INDIVIDUAL",0
"875",2015-04-01,33600,5,9.99,"B","B3",3,"RENT",124000,0.0690716129032258,0,"INDIVIDUAL",0
"876",2015-04-01,24000,5,13.33,"C","C3",9,"MORTGAGE",128000,0.051575625,0,"INDIVIDUAL",0
"877",2015-04-01,12050,3,22.99,"F","F1",5,"MORTGAGE",120000,0.046639,0,"INDIVIDUAL",0
"878",2015-04-01,8000,3,16.55,"D","D2",10,"MORTGAGE",58000,0.0586427586206896,0,"INDIVIDUAL",0
"879",2015-04-01,19200,3,7.89,"A","A5",3,"RENT",78000,0.0924138461538462,0,"INDIVIDUAL",0
"880",2015-04-01,5000,3,13.99,"C","C4",7,"MORTGAGE",45000,0.0455653333333333,0,"INDIVIDUAL",0
"881",2015-04-01,8000,3,6.68,"A","A3",0,"RENT",72000,0.040975,0,"INDIVIDUAL",0
"882",2015-04-01,15000,5,17.86,"D","D5",10,"MORTGAGE",104000,0.0438184615384615,0,"INDIVIDUAL",0
"883",2015-04-01,35000,5,14.65,"C","C5",7,"MORTGAGE",85084,0.116530487518217,1,"INDIVIDUAL",0
"884",2015-04-01,20000,3,12.69,"C","C2",8,"MORTGAGE",77000,0.104555844155844,0,"INDIVIDUAL",0
"885",2015-04-01,12000,5,20.49,"E","E4",4,"MORTGAGE",1e+05,0.0385452,1,"INDIVIDUAL",0
"886",2015-04-01,21350,3,17.86,"D","D5",10,"RENT",68000,0.135945882352941,0,"INDIVIDUAL",0
"887",2015-04-01,12000,5,19.52,"E","E3",3,"RENT",65000,0.0581058461538462,0,"INDIVIDUAL",0
"888",2015-04-01,4000,3,13.99,"C","C4",3,"RENT",70000,0.0234342857142857,0,"INDIVIDUAL",0
"889",2015-04-01,3200,3,16.99,"D","D3",5,"RENT",43000,0.0318362790697674,1,"INDIVIDUAL",0
"890",2015-04-01,28000,3,15.61,"D","D1",4,"MORTGAGE",77580,0.151433874709977,0,"INDIVIDUAL",0
"891",2015-04-01,24000,3,12.29,"C","C1",10,"RENT",76000,0.126391578947368,1,"INDIVIDUAL",0
"892",2015-04-01,35000,3,17.86,"D","D5",10,"MORTGAGE",125000,0.12123648,0,"INDIVIDUAL",0
"893",2015-04-01,3825,3,17.57,"D","D4",9,"MORTGAGE",31000,0.0532103225806452,0,"INDIVIDUAL",0
"894",2015-04-01,25150,5,21.67,"E","E5",10,"MORTGAGE",75000,0.1103856,0,"INDIVIDUAL",0
"895",2015-04-01,16075,3,16.99,"D","D3",10,"MORTGAGE",60000,0.114608,0,"INDIVIDUAL",0
"896",2015-04-01,14500,5,25.57,"F","F5",4,"RENT",67000,0.0770973134328358,0,"INDIVIDUAL",0
"897",2015-04-01,13625,5,25.57,"F","F5",7,"MORTGAGE",40000,0.121344,0,"INDIVIDUAL",0
"898",2015-04-01,13025,3,15.61,"D","D1",4,"OWN",130000,0.0420387692307692,0,"INDIVIDUAL",0
"899",2015-04-01,35000,5,24.99,"F","F4",10,"MORTGAGE",118000,0.104450847457627,0,"INDIVIDUAL",0
"900",2015-04-01,32000,3,16.55,"D","D2",8,"MORTGAGE",3e+05,0.0453496,2,"INDIVIDUAL",0
"901",2015-04-01,14000,3,14.65,"C","C5",10,"MORTGAGE",124000,0.0467341935483871,0,"INDIVIDUAL",0
"902",2015-04-01,4950,3,17.86,"D","D5",0,"OWN",20800,0.103044230769231,0,"INDIVIDUAL",0
"903",2015-04-01,5600,3,13.99,"C","C4",0,"RENT",51000,0.0450282352941176,0,"INDIVIDUAL",0
"904",2015-04-01,20000,5,9.17,"B","B2",10,"MORTGAGE",55000,0.0909425454545455,0,"INDIVIDUAL",0
"905",2015-04-01,10200,5,14.65,"C","C5",4,"OWN",46000,0.0628147826086956,1,"INDIVIDUAL",0
"906",2015-04-01,16025,5,25.57,"F","F5",10,"RENT",45000,0.126861333333333,0,"INDIVIDUAL",0
"907",2015-04-01,4800,3,12.29,"C","C1",4,"RENT",35132,0.0546851872936354,0,"INDIVIDUAL",0
"908",2015-04-01,18700,5,22.99,"F","F1",7,"MORTGAGE",52000,0.121629230769231,1,"INDIVIDUAL",0
"909",2015-04-01,12700,3,16.55,"D","D2",10,"MORTGAGE",35328,0.152839673913043,0,"INDIVIDUAL",0
"910",2015-04-01,4925,3,16.55,"D","D2",2,"RENT",18000,0.116326666666667,0,"INDIVIDUAL",0
"911",2015-04-01,32500,5,16.55,"D","D2",10,"MORTGAGE",78000,0.123056923076923,1,"INDIVIDUAL",0
"912",2015-04-01,16800,3,13.99,"C","C4",2,"RENT",70000,0.0984188571428571,0,"INDIVIDUAL",0
"913",2015-04-01,12875,5,21.67,"E","E5",1,"RENT",36000,0.11773,0,"INDIVIDUAL",0
"914",2015-04-01,22000,3,9.99,"B","B3",1,"RENT",70000,0.121676571428571,1,"INDIVIDUAL",0
"915",2015-04-01,7000,3,14.65,"C","C5",4,"RENT",40000,0.072438,1,"INDIVIDUAL",0
"916",2015-04-01,22250,5,24.5,"F","F3",5,"MORTGAGE",58769.51,0.132021519321839,0,"INDIVIDUAL",0
"917",2015-04-01,21000,3,6.39,"A","A2",10,"RENT",75000,0.1028128,0,"INDIVIDUAL",0
"918",2015-04-01,12000,3,7.89,"A","A5",10,"MORTGAGE",93000,0.0484425806451613,0,"INDIVIDUAL",0
"919",2015-04-01,3000,3,16.99,"D","D3",2,"OWN",42000,0.0305571428571429,0,"INDIVIDUAL",0
"920",2015-04-01,10000,5,16.55,"D","D2",5,"MORTGAGE",113000,0.0261366371681416,0,"INDIVIDUAL",0
"921",2015-04-01,3000,3,14.65,"C","C5",9,"RENT",40000,0.031047,0,"INDIVIDUAL",0
"922",2015-04-01,7500,3,24.5,"F","F3",10,"RENT",37000,0.0960713513513514,0,"INDIVIDUAL",0
"923",2015-04-01,15625,3,6.92,"A","A4",9,"MORTGAGE",75000,0.0771024,0,"INDIVIDUAL",0
"924",2015-04-01,20000,5,16.55,"D","D2",1,"RENT",85000,0.0694912941176471,0,"INDIVIDUAL",0
"925",2015-04-01,4200,3,15.61,"D","D1",10,"MORTGAGE",43000,0.0409841860465116,0,"INDIVIDUAL",0
"926",2015-04-01,2000,3,9.17,"B","B2",10,"MORTGAGE",80000,0.009564,0,"INDIVIDUAL",0
"927",2015-04-01,12000,5,12.69,"C","C2",5,"RENT",75000,0.0433824,0,"INDIVIDUAL",0
"928",2015-04-01,11850,3,11.53,"B","B5",2,"MORTGAGE",99000,0.0473866666666667,0,"INDIVIDUAL",0
"929",2015-04-01,4500,3,13.33,"C","C3",9,"RENT",44000,0.0415472727272727,3,"INDIVIDUAL",0
"930",2015-04-01,16400,3,16.55,"D","D2",10,"RENT",70000,0.0996068571428571,0,"INDIVIDUAL",0
"931",2015-04-01,6600,3,25.89,"G","G3",4,"RENT",45000,0.0708106666666667,0,"INDIVIDUAL",0
"932",2015-04-01,3075,3,18.25,"E","E1",0,"OWN",62400,0.0214538461538462,0,"INDIVIDUAL",0
"933",2015-04-01,6475,3,16.55,"D","D2",3,"RENT",65000,0.0423526153846154,0,"INDIVIDUAL",0
"934",2015-04-01,3000,3,16.55,"D","D2",10,"RENT",37000,0.0344724324324324,0,"INDIVIDUAL",0
"935",2015-04-01,11200,3,6.92,"A","A4",1,"MORTGAGE",125000,0.03316032,2,"INDIVIDUAL",0
"936",2015-04-01,35000,5,25.83,"G","G2",10,"MORTGAGE",110000,0.113934545454545,0,"INDIVIDUAL",0
"937",2015-04-01,11500,5,25.8,"G","G1",6,"OWN",120000,0.034296,1,"INDIVIDUAL",0
"938",2015-04-01,12000,3,14.65,"C","C5",6,"OWN",103000,0.0482260194174757,0,"INDIVIDUAL",0
"939",2015-04-01,10000,3,11.53,"B","B5",4,"RENT",101000,0.0391972277227723,1,"INDIVIDUAL",0
"940",2015-04-01,3800,3,9.99,"B","B3",10,"OWN",28312,0.0519638315908449,0,"INDIVIDUAL",0
"941",2015-04-01,26000,5,9.17,"B","B2",10,"MORTGAGE",60000,0.108374,0,"INDIVIDUAL",0
"942",2015-04-01,20000,3,11.53,"B","B5",8,"RENT",2e+05,0.0395886,0,"INDIVIDUAL",0
"943",2015-04-01,23875,5,21.67,"E","E5",10,"MORTGAGE",87000,0.0903351724137931,0,"INDIVIDUAL",0
"944",2015-04-01,13625,5,18.84,"E","E2",8,"MORTGAGE",92345,0.0457739996751313,1,"INDIVIDUAL",0
"945",2015-04-01,9550,3,18.25,"E","E1",10,"OWN",30000,0.138584,0,"INDIVIDUAL",0
"946",2015-04-01,10000,5,13.99,"C","C4",10,"MORTGAGE",74000,0.0377254054054054,0,"INDIVIDUAL",0
"947",2015-04-01,20000,3,14.65,"C","C5",7,"MORTGAGE",121800,0.0679694581280788,0,"INDIVIDUAL",0
"948",2015-04-01,5000,3,16.99,"D","D3",10,"MORTGAGE",42000,0.0509257142857143,0,"INDIVIDUAL",0
"949",2015-04-01,25150,5,17.57,"D","D4",10,"MORTGAGE",135000,0.0562471111111111,0,"INDIVIDUAL",0
"950",2015-04-01,30000,5,13.99,"C","C4",10,"MORTGAGE",85000,0.0985270588235294,3,"INDIVIDUAL",0
"951",2015-04-01,13475,5,21.67,"E","E5",10,"MORTGAGE",42000,0.105614285714286,0,"INDIVIDUAL",0
"952",2015-04-01,23900,5,15.61,"D","D1",1,"RENT",48000,0.1440675,0,"INDIVIDUAL",0
"953",2015-04-01,25000,5,24.99,"F","F4",10,"MORTGAGE",70000,0.125766857142857,0,"INDIVIDUAL",0
"954",2015-04-01,24250,3,21.67,"E","E5",0,"RENT",96000,0.11524875,0,"INDIVIDUAL",0
"955",2015-04-01,8125,3,17.57,"D","D4",6,"RENT",24000,0.145995,0,"INDIVIDUAL",0
"956",2015-04-01,5000,3,8.18,"B","B1",10,"MORTGAGE",98000,0.0192367346938775,0,"INDIVIDUAL",0
"957",2015-04-01,4000,3,13.33,"C","C3",10,"OWN",60000,0.027084,0,"INDIVIDUAL",0
"958",2015-04-01,35000,5,22.99,"F","F1",7,"RENT",1e+05,0.1183764,2,"INDIVIDUAL",0
"959",2015-04-01,28775,5,25.57,"F","F5",10,"MORTGAGE",62567,0.163836527242796,0,"INDIVIDUAL",0
"960",2015-04-01,15000,3,11.53,"B","B5",3,"RENT",59000,0.100649491525424,1,"INDIVIDUAL",0
"961",2015-04-01,7550,3,17.57,"D","D4",9,"RENT",19000,0.171366315789474,0,"INDIVIDUAL",0
"962",2015-04-01,16000,5,17.86,"D","D5",10,"MORTGAGE",82000,0.05928,0,"INDIVIDUAL",0
"963",2015-04-01,18000,3,14.65,"C","C5",10,"MORTGAGE",45000,0.165573333333333,0,"INDIVIDUAL",0
"964",2015-04-01,6600,3,16.99,"D","D3",10,"OWN",71000,0.0397656338028169,0,"INDIVIDUAL",0
"965",2015-04-01,27600,5,22.99,"F","F1",2,"RENT",80000,0.116685,0,"INDIVIDUAL",0
"966",2015-04-01,7200,3,15.61,"D","D1",10,"MORTGAGE",42000,0.0719285714285714,0,"INDIVIDUAL",0
"967",2015-04-01,24000,5,11.53,"B","B5",1,"RENT",75000,0.0845104,0,"INDIVIDUAL",0
"968",2015-04-01,8000,3,11.53,"B","B5",10,"OWN",53664,0.0590183363148479,0,"INDIVIDUAL",0
"969",2015-04-01,8500,3,9.17,"B","B2",10,"MORTGAGE",93000,0.0349651612903226,2,"INDIVIDUAL",0
"970",2015-04-01,15000,5,15.61,"D","D1",1,"OWN",1e+05,0.0434004,1,"INDIVIDUAL",0
"971",2015-04-01,4200,3,13.33,"C","C3",1,"RENT",36000,0.0473966666666667,0,"INDIVIDUAL",0
"972",2015-04-01,14400,5,13.99,"C","C4",0,"RENT",47000,0.0855293617021277,0,"INDIVIDUAL",0
"973",2015-04-01,35000,5,17.57,"D","D4",7,"MORTGAGE",103500,0.102099710144928,0,"INDIVIDUAL",0
"974",2015-04-01,14400,5,17.86,"D","D5",2,"MORTGAGE",115000,0.0380420869565217,3,"INDIVIDUAL",0
"975",2015-04-01,10000,3,10.99,"B","B4",3,"RENT",58000,0.0677255172413793,0,"INDIVIDUAL",0
"976",2015-04-01,5000,3,10.99,"B","B4",0,"RENT",44000,0.0446372727272727,0,"INDIVIDUAL",0
